HerdCode,HerdName,ScorerName,ScoreDate,Creation Date,CalfID,BirthDate,Calf Age,BodyTemp,BodyWeight,Appetite,Attitude,Nose,Eye,Ear,Cough,Temperature,TotalRespiratoryScore,UltraSound,UltraSoundComment,UScategory,Fecal,Navel,Joint,CalfComment,trtScoreRS,trtScoreNRS,RScategory,BRDCategory,Recheck,trtScore
12345678,RV,MJ,6/23/2025,6/23/2025 6:01,409922,6/19/2025,4,101.7,,0,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,
12345678,RV,MJ,6/20/2025,6/24/2025 19:33,409925,6/19/2025,1,102.3,,0,0,0,0,0,0,2,2,,,,0,1,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/21/2025,6/24/2025 20:48,409925,6/19/2025,2,103.9,,0,0,0,0,0,0,3,3,,,,0,1,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/22/2025,6/22/2025 13:00,409925,6/19/2025,3,104.2,,0,0,0,0,0,0,3,3,,,,0,0,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/23/2025,6/23/2025 5:52,409925,6/19/2025,4,102.7,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/20/2025,6/24/2025 19:40,409926,6/19/2025,1,101.7,,0,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,
12345678,RV,MJ,6/21/2025,6/24/2025 21:03,409926,6/19/2025,2,102.4,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/22/2025,6/22/2025 13:27,409926,6/19/2025,3,102.3,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/23/2025,6/23/2025 6:11,409926,6/19/2025,4,102.1,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/20/2025,6/24/2025 20:30,409927,6/19/2025,1,102.5,,0,0,0,0,0,0,2,2,,,,0,1,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/21/2025,6/24/2025 20:59,409927,6/19/2025,2,103.9,,0,0,0,0,0,0,3,3,,,,0,0,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/22/2025,6/22/2025 13:15,409927,6/19/2025,3,103.3,,0,0,0,0,0,0,3,3,,,,0,1,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/23/2025,6/23/2025 5:59,409927,6/19/2025,4,102.6,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/20/2025,6/24/2025 20:32,409928,6/19/2025,1,103,,0,1,1,0,1,0,3,5,,,,0,2,0,,1,2,ElevatedTemperature_Navel,,,Treatable
12345678,RV,MJ,6/21/2025,6/24/2025 21:01,409928,6/19/2025,2,104.8,,0,0,0,0,0,0,3,3,,,,0,0,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/22/2025,6/22/2025 13:23,409928,6/19/2025,3,104.2,,0,0,0,0,0,0,3,3,,,,0,0,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/23/2025,6/23/2025 6:05,409928,6/19/2025,4,102.8,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/20/2025,6/24/2025 19:28,409933,6/19/2025,1,102.5,,0,0,0,0,0,0,2,2,,,,0,1,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/21/2025,6/24/2025 20:44,409933,6/19/2025,2,104.6,,0,0,0,0,0,0,3,3,,,,0,2,0,,1,2,ElevatedTemperature_Navel,,,Treatable
12345678,RV,MJ,6/22/2025,6/22/2025 12:46,409933,6/19/2025,3,103.4,,0,0,0,0,0,0,3,3,,,,0,0,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/23/2025,6/23/2025 5:39,409933,6/19/2025,4,102.8,,0,0,0,0,0,0,2,2,,,,0,1,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/20/2025,6/24/2025 19:40,409935,6/19/2025,1,102.1,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/21/2025,6/24/2025 21:02,409935,6/19/2025,2,102.2,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/22/2025,6/22/2025 13:25,409935,6/19/2025,3,103,,0,0,0,0,0,0,3,3,,,,0,0,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/23/2025,6/23/2025 6:07,409935,6/19/2025,4,102.3,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/20/2025,6/24/2025 19:37,409937,6/19/2025,1,101,,0,1,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,
12345678,RV,MJ,6/21/2025,6/24/2025 20:57,409937,6/19/2025,2,102.2,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/22/2025,6/22/2025 13:04,409937,6/19/2025,3,101.4,,0,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,
12345678,RV,MJ,6/23/2025,6/23/2025 5:55,409937,6/19/2025,4,102,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/20/2025,6/24/2025 19:45,431997,6/19/2025,1,104.2,,0,0,0,0,0,0,3,3,,,,0,1,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/21/2025,6/24/2025 20:38,431997,6/19/2025,2,104,,0,0,0,0,0,0,3,3,,,,0,1,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/22/2025,6/22/2025 12:27,431997,6/19/2025,3,104.6,,0,0,0,0,0,0,3,3,,,,0,1,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/23/2025,6/23/2025 5:23,431997,6/19/2025,4,103,,0,0,0,0,0,0,3,3,,,,0,0,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/20/2025,6/24/2025 20:26,431998,6/19/2025,1,103.7,,0,0,0,0,0,0,3,3,,,,0,1,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/21/2025,6/24/2025 20:43,431998,6/19/2025,2,102.3,,0,0,0,0,0,0,2,2,,,,0,2,0,,1,2,Navel,,,Treatable
12345678,RV,MJ,6/22/2025,6/22/2025 12:36,431998,6/19/2025,3,104.5,,0,0,0,0,0,0,3,3,,,,0,2,1,,1,2,ElevatedTemperature_Navel,,,Treatable
12345678,RV,MJ,6/23/2025,6/23/2025 5:33,431998,6/19/2025,4,103.2,,0,0,0,0,0,0,3,3,,,,0,1,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/20/2025,6/24/2025 19:25,432001,6/19/2025,1,103.5,,0,0,0,0,0,0,3,3,,,,0,0,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/21/2025,6/24/2025 20:35,432001,6/19/2025,2,104.2,,0,0,0,0,0,0,3,3,,,,1,0,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/22/2025,6/22/2025 12:23,432001,6/19/2025,3,103.5,,0,0,0,0,0,0,3,3,,,,0,0,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/23/2025,6/23/2025 5:19,432001,6/19/2025,4,103.4,,0,0,0,0,0,0,3,3,,,,0,0,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/21/2025,6/24/2025 20:46,432004,6/19/2025,2,103.3,,0,0,0,0,0,0,3,3,,,,1,0,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/23/2025,6/23/2025 5:44,432004,6/19/2025,4,102.1,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/20/2025,6/24/2025 19:27,432006,6/19/2025,1,101.8,,0,0,0,0,0,0,1,1,,,,2,0,0,,0,2,Diarrhea,,,Treatable
12345678,RV,MJ,6/21/2025,6/24/2025 20:41,432006,6/19/2025,2,102.3,,0,0,0,0,0,0,2,2,,,,0,1,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/22/2025,6/22/2025 12:32,432006,6/19/2025,3,101.6,,0,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,
12345678,RV,MJ,6/23/2025,6/23/2025 5:28,432006,6/19/2025,4,102.1,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/20/2025,6/24/2025 19:29,432007,6/19/2025,1,102.9,,0,0,0,0,0,0,2,2,,,,2,0,0,,1,2,Diarrhea,,,Treatable
12345678,RV,MJ,6/21/2025,6/24/2025 20:45,432007,6/19/2025,2,102.5,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/22/2025,6/22/2025 12:51,432007,6/19/2025,3,104.3,,0,0,0,0,0,0,3,3,,,,0,0,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/23/2025,6/23/2025 5:43,432007,6/19/2025,4,103.1,,0,0,0,0,0,0,3,3,,,,0,0,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/20/2025,6/24/2025 20:28,432008,6/19/2025,1,102.2,,0,1,0,0,0,0,2,2,,,,0,1,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/21/2025,6/24/2025 20:45,432008,6/19/2025,2,103.2,,0,0,0,0,0,0,3,3,,,,0,0,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/22/2025,6/22/2025 12:48,432008,6/19/2025,3,103.1,,0,0,0,0,0,0,3,3,,,,0,0,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/23/2025,6/23/2025 5:41,432008,6/19/2025,4,101.8,,0,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,
12345678,RV,MJ,6/20/2025,6/24/2025 19:45,432009,6/19/2025,1,101.7,,0,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,
12345678,RV,MJ,6/21/2025,6/24/2025 20:40,432009,6/19/2025,2,102.4,,0,0,0,0,0,0,2,2,,,,0,1,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/22/2025,6/22/2025 12:30,432009,6/19/2025,3,103.5,,0,0,0,0,0,0,3,3,,,,0,0,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/23/2025,6/23/2025 5:26,432009,6/19/2025,4,104.1,,0,0,0,0,0,0,3,3,,,,0,0,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/20/2025,6/24/2025 19:29,432018,6/19/2025,1,102.5,,0,1,0,0,0,0,2,2,,,,3,0,0,,1,2,Diarrhea,,,Treatable
12345678,RV,MJ,6/21/2025,6/24/2025 20:47,432018,6/19/2025,2,101.4,,0,0,0,0,0,0,1,1,,,,2,0,0,,0,2,Diarrhea,,,Treatable
12345678,RV,MJ,6/22/2025,6/22/2025 12:54,432018,6/19/2025,3,105.7,,0,0,0,0,0,0,3,3,,,,1,0,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/23/2025,6/23/2025 5:46,432018,6/19/2025,4,102.1,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/20/2025,6/24/2025 20:27,432019,6/19/2025,1,103,,0,0,1,0,0,0,3,4,,,,0,0,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/21/2025,6/24/2025 20:44,432019,6/19/2025,2,103.2,,0,0,0,0,0,0,3,3,,,,0,0,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/22/2025,6/22/2025 12:40,432019,6/19/2025,3,102.4,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/23/2025,6/23/2025 5:36,432019,6/19/2025,4,102.5,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/20/2025,6/24/2025 20:29,432020,6/19/2025,1,101.8,,0,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,
12345678,RV,MJ,6/21/2025,6/24/2025 20:47,432020,6/19/2025,2,103.5,,0,0,0,0,0,0,3,3,,,,0,0,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/22/2025,6/22/2025 12:56,432020,6/19/2025,3,103.7,,0,0,0,0,0,0,3,3,,,,0,1,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/23/2025,6/23/2025 5:51,432020,6/19/2025,4,103,,0,0,0,0,0,0,3,3,,,,0,1,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/20/2025,6/24/2025 20:34,432022,6/19/2025,1,102.1,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/21/2025,6/24/2025 21:05,432022,6/19/2025,2,102.2,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/22/2025,6/22/2025 13:33,432022,6/19/2025,3,101.9,,0,0,0,0,0,0,1,1,,,,0,1,0,432022,0,0,NoDisease,,,
12345678,RV,MJ,6/23/2025,6/23/2025 6:16,432022,6/19/2025,4,102.5,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/20/2025,6/24/2025 20:25,432024,6/19/2025,1,103.7,,0,0,1,0,0,0,3,4,,,,0,0,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/21/2025,6/24/2025 20:41,432024,6/19/2025,2,103.6,,0,0,0,0,0,0,3,3,,,,0,0,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/22/2025,6/22/2025 12:33,432024,6/19/2025,3,102.3,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/23/2025,6/23/2025 5:29,432024,6/19/2025,4,101.6,,0,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,
12345678,RV,MJ,6/21/2025,6/24/2025 21:04,432026,6/19/2025,2,103.1,,0,0,0,0,0,0,3,3,,,,0,1,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/22/2025,6/22/2025 13:29,432026,6/19/2025,3,103.8,,0,0,0,0,0,0,3,3,,,,0,1,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/23/2025,6/23/2025 6:12,432026,6/19/2025,4,102.4,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/21/2025,6/24/2025 20:59,432027,6/19/2025,2,102.3,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/22/2025,6/22/2025 13:14,432027,6/19/2025,3,101.8,,0,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,
12345678,RV,MJ,6/23/2025,6/23/2025 5:58,432027,6/19/2025,4,101.6,,0,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,
12345678,RV,MJ,6/20/2025,6/24/2025 20:33,432028,6/19/2025,1,102.5,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/21/2025,6/24/2025 21:02,432028,6/19/2025,2,102.4,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/22/2025,6/22/2025 13:26,432028,6/19/2025,3,104.5,,0,0,0,0,0,0,3,3,,,,1,0,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/23/2025,6/23/2025 6:09,432028,6/19/2025,4,102.2,,0,1,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/20/2025,6/24/2025 19:27,432029,6/19/2025,1,101.9,,0,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,
12345678,RV,MJ,6/21/2025,6/24/2025 20:43,432029,6/19/2025,2,102.5,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/22/2025,6/22/2025 12:39,432029,6/19/2025,3,102.5,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/23/2025,6/23/2025 5:35,432029,6/19/2025,4,103.5,,0,0,0,0,0,0,3,3,4,,LobarPneumonia,0,0,0,,1,0,ElevatedTemperature,SubclinicalLobarPneumonia,Recheck,
12345678,RV,MJ,6/20/2025,6/24/2025 19:26,432031,6/19/2025,1,101.3,,0,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,
12345678,RV,MJ,6/21/2025,6/24/2025 20:37,432031,6/19/2025,2,103.1,,0,0,0,0,0,0,3,3,,,,0,1,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/22/2025,6/22/2025 12:25,432031,6/19/2025,3,102.6,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/23/2025,6/23/2025 5:21,432031,6/19/2025,4,102.8,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/20/2025,6/24/2025 19:26,432032,6/19/2025,1,101.7,,0,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,
12345678,RV,MJ,6/21/2025,6/24/2025 20:39,432032,6/19/2025,2,102.6,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/22/2025,6/22/2025 12:29,432032,6/19/2025,3,101.2,,0,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,
12345678,RV,MJ,6/23/2025,6/23/2025 5:25,432032,6/19/2025,4,101.6,,0,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,
12345678,RV,MJ,6/20/2025,6/24/2025 20:31,432035,6/19/2025,1,101.9,,0,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,
12345678,RV,MJ,6/21/2025,6/24/2025 21:00,432035,6/19/2025,2,102.1,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/22/2025,6/22/2025 13:19,432035,6/19/2025,3,103.7,,0,0,0,0,0,0,3,3,,,,0,0,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/23/2025,6/23/2025 6:02,432035,6/19/2025,4,101.9,,0,0,0,0,0,0,3,3,,,,0,0,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/20/2025,6/24/2025 20:30,432038,6/19/2025,1,102.6,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/21/2025,6/24/2025 20:58,432038,6/19/2025,2,103.2,,0,0,0,0,0,0,3,3,,,,0,1,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/22/2025,6/22/2025 13:06,432038,6/19/2025,3,102.3,,0,0,0,0,0,0,2,2,,,,0,1,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/23/2025,6/23/2025 5:56,432038,6/19/2025,4,102.6,,0,1,0,0,0,0,2,2,,,,0,1,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/20/2025,6/24/2025 19:42,432040,6/19/2025,1,102.2,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/21/2025,6/24/2025 20:42,432040,6/19/2025,2,103.5,,0,0,0,0,0,0,3,3,,,,3,0,0,,1,2,ElevatedTemperature_Diarrhea,,,Treatable
12345678,RV,MJ,6/22/2025,6/22/2025 12:35,432040,6/19/2025,3,104,,0,0,0,0,0,0,3,3,,,,1,0,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/23/2025,6/23/2025 5:31,432040,6/19/2025,4,103.8,,0,0,0,0,0,0,3,3,,,,0,0,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/20/2025,6/24/2025 20:28,432044,6/19/2025,1,102.5,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/22/2025,6/22/2025 12:52,432044,6/19/2025,3,102.7,,0,0,0,0,0,0,2,2,,,,0,0,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/20/2025,6/24/2025 20:29,432045,6/19/2025,1,102.2,,0,0,0,0,0,0,2,2,,,,0,1,0,,1,0,NoDisease,,Recheck,
12345678,RV,MJ,6/21/2025,6/24/2025 20:49,432045,6/19/2025,2,103.3,,0,0,0,0,0,0,3,3,,,,0,0,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/22/2025,6/22/2025 13:03,432045,6/19/2025,3,103,,0,0,0,0,0,0,3,3,,,,0,0,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/23/2025,6/23/2025 5:54,432045,6/19/2025,4,101.2,,0,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,
12345678,RV,MJ,6/20/2025,6/24/2025 19:41,432048,6/19/2025,1,102.7,,0,1,0,0,3,0,2,5,,,,0,0,0,,3,0,RespiratoryDisease_Otitis,,,Treatable
12345678,RV,MJ,6/21/2025,6/24/2025 21:04,432048,6/19/2025,2,105.4,,0,0,0,0,0,0,3,3,,,,0,0,0,,1,0,ElevatedTemperature,,Recheck,
12345678,RV,MJ,6/20/2025,6/24/2025 19:39,432050,6/19/2025,1,101,,0,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,
