"","CalfID","Calf.Age","BodyTemp","Appetite","Attitude","Nose","Eye","Ear","Cough","Temperature","Fecal","Navel","Joint","TRS","THS","BRD","Refuse","Scour","Fever","Sick","DiarSS","Study ID","FarmID","TRT","FOO","Egroup","AgeatEnroll","BWKg","Btime","Bdate","Edate","Etime","TP","HbpremgdL","HbpostmgdL"
"1",409818,2,101.8,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,"Normal",29,1409818,"B+N","CAD",1,30.68,35,09:40:00,"6/12/2025","6/13/2025",16:21:00,7.3,14,35
"2",409818,1,102.3,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",29,1409818,"B+N","CAD",1,30.68,35,09:40:00,"6/12/2025","6/13/2025",16:21:00,7.3,14,35
"3",409818,4,102.8,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",29,1409818,"B+N","CAD",1,30.68,35,09:40:00,"6/12/2025","6/13/2025",16:21:00,7.3,14,35
"4",409818,3,102.7,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",29,1409818,"B+N","CAD",1,30.68,35,09:40:00,"6/12/2025","6/13/2025",16:21:00,7.3,14,35
"5",409820,2,101.5,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,"Normal",28,1409820,"BO","CAD",1,29.07,37.7,11:11:00,"6/12/2025","6/13/2025",16:15:00,6.8,15,14
"6",409820,3,103.1,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,"Normal",28,1409820,"BO","CAD",1,29.07,37.7,11:11:00,"6/12/2025","6/13/2025",16:15:00,6.8,15,14
"7",409820,4,101.2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,"Normal",28,1409820,"BO","CAD",1,29.07,37.7,11:11:00,"6/12/2025","6/13/2025",16:15:00,6.8,15,14
"8",409820,1,102,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",28,1409820,"BO","CAD",1,29.07,37.7,11:11:00,"6/12/2025","6/13/2025",16:15:00,6.8,15,14
"9",409821,1,102.3,0,0,0,0,0,0,2,0,1,0,2,3,0,0,0,0,0,"Normal",30,1409821,"LIDO","CAD",1,22.53,40.5,17:55:00,"6/12/2025","6/13/2025",16:27:00,7.2,14,14
"10",409821,4,101.5,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,"Normal",30,1409821,"LIDO","CAD",1,22.53,40.5,17:55:00,"6/12/2025","6/13/2025",16:27:00,7.2,14,14
"11",409821,2,101.8,0,0,0,1,0,0,1,0,1,0,2,3,0,0,0,0,0,"Normal",30,1409821,"LIDO","CAD",1,22.53,40.5,17:55:00,"6/12/2025","6/13/2025",16:27:00,7.2,14,14
"12",409821,3,102.1,0,0,0,0,0,0,2,0,1,0,2,3,0,0,0,0,0,"Normal",30,1409821,"LIDO","CAD",1,22.53,40.5,17:55:00,"6/12/2025","6/13/2025",16:27:00,7.2,14,14
"13",409922,4,101.7,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,"Normal",55,1409922,"B+N","CAD",2,34.37,40,04:10:00,"6/19/2025","6/20/2025",14:32:00,6.5,14,12
"14",409922,3,102.2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",55,1409922,"B+N","CAD",2,34.37,40,04:10:00,"6/19/2025","6/20/2025",14:32:00,6.5,14,12
"15",409922,2,102.6,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",55,1409922,"B+N","CAD",2,34.37,40,04:10:00,"6/19/2025","6/20/2025",14:32:00,6.5,14,12
"16",409922,1,102.5,0,0,0,0,0,0,2,0,1,0,2,3,0,0,0,0,0,"Normal",55,1409922,"B+N","CAD",2,34.37,40,04:10:00,"6/19/2025","6/20/2025",14:32:00,6.5,14,12
"17",409925,1,102.3,0,0,0,0,0,0,2,0,1,0,2,3,0,0,0,0,0,"Normal",49,1409925,"LIDO","CAD",2,29.03,39.5,09:10:00,"6/19/2025","6/20/2025",14:12:00,6.9,11,11
"18",409925,4,102.7,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",49,1409925,"LIDO","CAD",2,29.03,39.5,09:10:00,"6/19/2025","6/20/2025",14:12:00,6.9,11,11
"19",409925,3,104.2,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,1,0,"Normal",49,1409925,"LIDO","CAD",2,29.03,39.5,09:10:00,"6/19/2025","6/20/2025",14:12:00,6.9,11,11
"20",409925,2,103.9,0,0,0,0,0,0,3,0,1,0,3,4,0,0,0,1,1,"Normal",49,1409925,"LIDO","CAD",2,29.03,39.5,09:10:00,"6/19/2025","6/20/2025",14:12:00,6.9,11,11
"21",409926,1,101.7,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,"Normal",61,1409926,"BO","CAD",2,29.53,47.7,09:20:00,"6/19/2025","6/20/2025",14:52:00,6.9,11,13
"22",409926,2,102.4,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",61,1409926,"BO","CAD",2,29.53,47.7,09:20:00,"6/19/2025","6/20/2025",14:52:00,6.9,11,13
"23",409926,4,102.1,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",61,1409926,"BO","CAD",2,29.53,47.7,09:20:00,"6/19/2025","6/20/2025",14:52:00,6.9,11,13
"24",409926,3,102.3,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",61,1409926,"BO","CAD",2,29.53,47.7,09:20:00,"6/19/2025","6/20/2025",14:52:00,6.9,11,13
"25",409927,1,102.5,0,0,0,0,0,0,2,0,1,0,2,3,0,0,0,0,0,"Normal",54,1409927,"LIDO","CAD",2,29.13,40.5,09:20:00,"6/19/2025","6/20/2025",14:28:00,7.4,14,14
"26",409927,4,102.6,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",54,1409927,"LIDO","CAD",2,29.13,40.5,09:20:00,"6/19/2025","6/20/2025",14:28:00,7.4,14,14
"27",409927,2,103.9,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,1,0,"Normal",54,1409927,"LIDO","CAD",2,29.13,40.5,09:20:00,"6/19/2025","6/20/2025",14:28:00,7.4,14,14
"28",409927,3,103.3,0,0,0,0,0,0,3,0,1,0,3,4,0,0,0,0,1,"Normal",54,1409927,"LIDO","CAD",2,29.13,40.5,09:20:00,"6/19/2025","6/20/2025",14:28:00,7.4,14,14
"29",409928,1,103,0,1,1,0,1,0,3,0,2,0,5,8,1,0,0,0,1,"Normal",58,1409928,"LIDO","CAD",2,28.4,40.9,10:15:00,"6/19/2025","6/20/2025",14:39:00,6.9,11,51
"30",409928,2,104.8,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,1,0,"Normal",58,1409928,"LIDO","CAD",2,28.4,40.9,10:15:00,"6/19/2025","6/20/2025",14:39:00,6.9,11,51
"31",409928,4,102.8,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",58,1409928,"LIDO","CAD",2,28.4,40.9,10:15:00,"6/19/2025","6/20/2025",14:39:00,6.9,11,51
"32",409928,3,104.2,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,1,0,"Normal",58,1409928,"LIDO","CAD",2,28.4,40.9,10:15:00,"6/19/2025","6/20/2025",14:39:00,6.9,11,51
"33",409933,2,104.6,0,0,0,0,0,0,3,0,2,0,3,5,0,0,0,1,1,"Normal",43,1409933,"B+N","CAD",2,21.43,50,16:15:00,"6/19/2025","6/20/2025",13:41:00,6.6,12,13
"34",409933,1,102.5,0,0,0,0,0,0,2,0,1,0,2,3,0,0,0,0,0,"Normal",43,1409933,"B+N","CAD",2,21.43,50,16:15:00,"6/19/2025","6/20/2025",13:41:00,6.6,12,13
"35",409933,3,103.4,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,"Normal",43,1409933,"B+N","CAD",2,21.43,50,16:15:00,"6/19/2025","6/20/2025",13:41:00,6.6,12,13
"36",409933,4,102.8,0,0,0,0,0,0,2,0,1,0,2,3,0,0,0,0,0,"Normal",43,1409933,"B+N","CAD",2,21.43,50,16:15:00,"6/19/2025","6/20/2025",13:41:00,6.6,12,13
"37",409935,2,102.2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",59,1409935,"BO","CAD",2,20.17,40,18:33:00,"6/19/2025","6/20/2025",14:43:00,6.9,13,13
"38",409935,1,102.1,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",59,1409935,"BO","CAD",2,20.17,40,18:33:00,"6/19/2025","6/20/2025",14:43:00,6.9,13,13
"39",409935,4,102.3,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",59,1409935,"BO","CAD",2,20.17,40,18:33:00,"6/19/2025","6/20/2025",14:43:00,6.9,13,13
"40",409935,3,103,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,"Normal",59,1409935,"BO","CAD",2,20.17,40,18:33:00,"6/19/2025","6/20/2025",14:43:00,6.9,13,13
"41",409937,2,102.2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",51,1409937,"BO","CAD",2,18.87,38.6,19:25:00,"6/19/2025","6/20/2025",14:17:00,6.1,10,13
"42",409937,3,101.4,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,"Normal",51,1409937,"BO","CAD",2,18.87,38.6,19:25:00,"6/19/2025","6/20/2025",14:17:00,6.1,10,13
"43",409937,4,102,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",51,1409937,"BO","CAD",2,18.87,38.6,19:25:00,"6/19/2025","6/20/2025",14:17:00,6.1,10,13
"44",409937,1,101,0,1,0,0,0,0,1,1,0,0,1,3,0,0,0,0,0,"Normal",51,1409937,"BO","CAD",2,18.87,38.6,19:25:00,"6/19/2025","6/20/2025",14:17:00,6.1,10,13
"45",431580,3,102.5,0,0,0,0,0,0,2,1,0,0,2,3,0,0,0,0,0,"Normal",2,1431580,"BO","MAD",1,35.82,NA,00:43:00,"6/12/2025","6/13/2025",12:32:00,7,12,15
"46",431580,2,102.7,0,0,0,0,0,0,2,1,0,0,2,3,0,0,0,0,0,"Normal",2,1431580,"BO","MAD",1,35.82,NA,00:43:00,"6/12/2025","6/13/2025",12:32:00,7,12,15
"47",431580,4,102.5,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",2,1431580,"BO","MAD",1,35.82,NA,00:43:00,"6/12/2025","6/13/2025",12:32:00,7,12,15
"48",431580,1,102.3,0,1,0,0,1,0,2,1,0,0,3,5,0,0,0,0,1,"Normal",2,1431580,"BO","MAD",1,35.82,NA,00:43:00,"6/12/2025","6/13/2025",12:32:00,7,12,15
"49",431581,2,101.9,0,0,0,0,0,0,1,1,1,0,1,3,0,0,0,0,0,"Normal",23,1431581,"B+N","MAD",1,38.12,NA,01:35:00,"6/12/2025","6/13/2025",15:42:00,6.6,11,11
"50",431581,1,101.8,0,0,0,0,0,0,1,0,2,0,1,3,0,0,0,0,0,"Normal",23,1431581,"B+N","MAD",1,38.12,NA,01:35:00,"6/12/2025","6/13/2025",15:42:00,6.6,11,11
"51",431581,4,101.3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,"Normal",23,1431581,"B+N","MAD",1,38.12,NA,01:35:00,"6/12/2025","6/13/2025",15:42:00,6.6,11,11
"52",431581,3,101.8,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,"Normal",23,1431581,"B+N","MAD",1,38.12,NA,01:35:00,"6/12/2025","6/13/2025",15:42:00,6.6,11,11
"53",431592,2,101.8,0,0,0,0,0,0,1,1,1,0,1,3,0,0,0,0,0,"Normal",17,1431592,"BO","MAD",1,33.05,NA,05:50:00,"6/12/2025","6/13/2025",14:53:00,7.4,13,12
"54",431592,3,103.4,0,0,0,0,0,0,3,1,0,0,3,4,0,0,0,0,1,"Normal",17,1431592,"BO","MAD",1,33.05,NA,05:50:00,"6/12/2025","6/13/2025",14:53:00,7.4,13,12
"55",431592,4,102.4,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",17,1431592,"BO","MAD",1,33.05,NA,05:50:00,"6/12/2025","6/13/2025",14:53:00,7.4,13,12
"56",431592,1,102.5,0,1,0,0,0,0,2,1,0,0,2,4,0,0,0,0,1,"Normal",17,1431592,"BO","MAD",1,33.05,NA,05:50:00,"6/12/2025","6/13/2025",14:53:00,7.4,13,12
"57",431594,1,101.6,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,"Normal",15,1431594,"LIDO","MAD",1,32.75,NA,05:55:00,"6/12/2025","6/13/2025",14:40:00,6.2,12,13
"58",431594,4,102.6,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",15,1431594,"LIDO","MAD",1,32.75,NA,05:55:00,"6/12/2025","6/13/2025",14:40:00,6.2,12,13
"59",431594,2,102.3,0,0,0,0,0,0,2,0,1,0,2,3,0,0,0,0,0,"Normal",15,1431594,"LIDO","MAD",1,32.75,NA,05:55:00,"6/12/2025","6/13/2025",14:40:00,6.2,12,13
"60",431594,3,103,0,0,0,0,0,0,3,0,1,0,3,4,0,0,0,0,1,"Normal",15,1431594,"LIDO","MAD",1,32.75,NA,05:55:00,"6/12/2025","6/13/2025",14:40:00,6.2,12,13
"61",431598,1,102.2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",21,1431598,"B+N","MAD",1,31.72,NA,07:50:00,"6/12/2025","6/13/2025",15:33:00,6.7,13,11
"62",431598,2,103.2,0,0,0,0,0,0,3,1,NA,0,3,NA,0,0,0,0,NA,"Normal",21,1431598,"B+N","MAD",1,31.72,NA,07:50:00,"6/12/2025","6/13/2025",15:33:00,6.7,13,11
"63",431598,3,103.1,0,0,0,0,0,0,3,1,0,0,3,4,0,0,0,0,1,"Normal",21,1431598,"B+N","MAD",1,31.72,NA,07:50:00,"6/12/2025","6/13/2025",15:33:00,6.7,13,11
"64",431598,4,102.2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",21,1431598,"B+N","MAD",1,31.72,NA,07:50:00,"6/12/2025","6/13/2025",15:33:00,6.7,13,11
"65",431599,1,102.6,0,0,0,0,0,0,2,1,0,0,2,3,0,0,0,0,0,"Normal",14,1431599,"BO","MAD",1,28.87,NA,09:40:00,"6/12/2025","6/13/2025",14:32:00,6.9,14,13
"66",431599,2,101.5,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,"Normal",14,1431599,"BO","MAD",1,28.87,NA,09:40:00,"6/12/2025","6/13/2025",14:32:00,6.9,14,13
"67",431599,4,101.9,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,"Normal",14,1431599,"BO","MAD",1,28.87,NA,09:40:00,"6/12/2025","6/13/2025",14:32:00,6.9,14,13
"68",431599,3,102.6,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",14,1431599,"BO","MAD",1,28.87,NA,09:40:00,"6/12/2025","6/13/2025",14:32:00,6.9,14,13
"69",431600,2,102.3,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",11,1431600,"B+N","MAD",1,28.32,NA,09:45:00,"6/12/2025","6/13/2025",14:04:00,6.6,13,13
"70",431600,1,102.7,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",11,1431600,"B+N","MAD",1,28.32,NA,09:45:00,"6/12/2025","6/13/2025",14:04:00,6.6,13,13
"71",431600,3,103.5,0,0,1,0,0,0,3,0,0,0,4,4,1,0,0,0,1,"Normal",11,1431600,"B+N","MAD",1,28.32,NA,09:45:00,"6/12/2025","6/13/2025",14:04:00,6.6,13,13
"72",431600,4,103.3,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,"Normal",11,1431600,"B+N","MAD",1,28.32,NA,09:45:00,"6/12/2025","6/13/2025",14:04:00,6.6,13,13
"73",431602,2,102,0,0,0,0,0,0,2,1,0,0,2,3,0,0,0,0,0,"Normal",26,1431602,"BO","MAD",1,28.1,44.1,11:58:00,"6/12/2025","6/13/2025",16:04:00,6.3,14,12
"74",431602,1,103,0,0,0,0,0,0,3,1,0,0,3,4,0,0,0,0,1,"Normal",26,1431602,"BO","MAD",1,28.1,44.1,11:58:00,"6/12/2025","6/13/2025",16:04:00,6.3,14,12
"75",431602,3,102.4,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",26,1431602,"BO","MAD",1,28.1,44.1,11:58:00,"6/12/2025","6/13/2025",16:04:00,6.3,14,12
"76",431602,4,102.7,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",26,1431602,"BO","MAD",1,28.1,44.1,11:58:00,"6/12/2025","6/13/2025",16:04:00,6.3,14,12
"77",431603,1,102.4,0,0,0,0,0,0,2,1,0,NA,2,NA,0,0,0,0,NA,"Normal",3,1431603,"B+N","MAD",1,24.97,44.5,11:45:00,"6/12/2025","6/13/2025",12:43:00,6.5,13,13
"78",431603,2,102.3,0,0,0,0,0,0,2,1,0,0,2,3,0,0,0,0,0,"Normal",3,1431603,"B+N","MAD",1,24.97,44.5,11:45:00,"6/12/2025","6/13/2025",12:43:00,6.5,13,13
"79",431603,3,102.4,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",3,1431603,"B+N","MAD",1,24.97,44.5,11:45:00,"6/12/2025","6/13/2025",12:43:00,6.5,13,13
"80",431603,4,102.8,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",3,1431603,"B+N","MAD",1,24.97,44.5,11:45:00,"6/12/2025","6/13/2025",12:43:00,6.5,13,13
"81",431605,3,NA,0,0,0,0,0,0,2,0,1,0,2,3,0,0,0,NA,0,"Normal",12,1431605,"LIDO","MAD",1,37.13,45,01:03:00,"6/12/2025","6/13/2025",14:11:00,6.9,14,14
"82",431605,2,102.5,0,0,0,0,0,0,2,0,1,0,2,3,0,0,0,0,0,"Normal",12,1431605,"LIDO","MAD",1,37.13,45,01:03:00,"6/12/2025","6/13/2025",14:11:00,6.9,14,14
"83",431605,4,103.1,0,0,1,0,0,0,3,0,0,0,4,4,1,0,0,0,1,"Normal",12,1431605,"LIDO","MAD",1,37.13,45,01:03:00,"6/12/2025","6/13/2025",14:11:00,6.9,14,14
"84",431605,1,102.4,0,0,0,0,1,0,2,0,0,0,3,3,0,0,0,0,0,"Normal",12,1431605,"LIDO","MAD",1,37.13,45,01:03:00,"6/12/2025","6/13/2025",14:11:00,6.9,14,14
"85",431608,3,101.6,0,0,0,0,0,0,NA,0,2,0,NA,NA,NA,0,0,0,NA,"Normal",20,1431608,"BO","MAD",1,25.17,45.5,14:15:00,"6/12/2025","6/13/2025",15:25:00,6.5,13,13
"86",431608,1,102.3,0,0,0,0,0,0,2,0,2,0,2,4,0,0,0,0,1,"Normal",20,1431608,"BO","MAD",1,25.17,45.5,14:15:00,"6/12/2025","6/13/2025",15:25:00,6.5,13,13
"87",431608,4,101.8,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,"Normal",20,1431608,"BO","MAD",1,25.17,45.5,14:15:00,"6/12/2025","6/13/2025",15:25:00,6.5,13,13
"88",431608,2,101.5,0,0,0,0,0,0,1,0,2,0,1,3,0,0,0,0,0,"Normal",20,1431608,"BO","MAD",1,25.17,45.5,14:15:00,"6/12/2025","6/13/2025",15:25:00,6.5,13,13
"89",431610,2,102.3,0,1,0,0,0,0,2,1,0,0,2,4,0,0,0,0,1,"Normal",19,1431610,"LIDO","MAD",1,24.93,35,14:20:00,"6/12/2025","6/13/2025",15:16:00,6.5,13,11
"90",431610,1,102.1,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,"Normal",19,1431610,"LIDO","MAD",1,24.93,35,14:20:00,"6/12/2025","6/13/2025",15:16:00,6.5,13,11
"91",431610,4,101.6,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,"Normal",19,1431610,"LIDO","MAD",1,24.93,35,14:20:00,"6/12/2025","6/13/2025",15:16:00,6.5,13,11
